,MER,TOWNSHIP,RANGE,SECTION,XALB,YALB,LATITUDE,LONGITUDE,MTRS,MTR,Shape__Are,Shape__Len,GlobalID,Field1,Unique_Cro,township_r,township_1,township_2,Reporting_,Crop_Harve,Fields__n_,Commodity_,TotalN_Fer,TotalN_Fol,TotalN_Org,TotalN_Wat,TotalNAppl,N_Removed_,A_R_lbs_N_,A_R_lbs_N1,AoY_lbsN_l,TR_fixed,TR,ARRATIO,Crop_Year,Shape_Leng,Shape_Area,mean_Nitra,Point_Coun,geometry,geometric_centroids,closest_cafo_id,distance_to_cafo,number_of_cafos
917,M,14S,19E,1,13048.55419,-141433.02358,36.74394,-119.85367,M 14S 19E 01,M14S  19E,4182084.81152,8180.74194294,{769C354B-B812-46DA-9627-DB16ACD33B8B},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M14S  19E,M14S19E,0.05,2023,8180.74194294,4182084.81152,3.8,1,"POLYGON ((781762.7383632414 4070188.617323974, 780140.187964915 4070124.609043112, 780090.7504581132 4071776.8016968793, 781712.8173138907 4071840.5634347904, 781761.9348263359 4070215.125472014, 781762.7383632414 4070188.617323974))",POINT (780926.6055579135 4070982.605706656),Kings,1979.9423858217967,162.0
918,M,15S,17E,24,-6267.47261,-156101.42704,36.61203,-120.07016,M 15S 17E 24,M15S  17E,4226239.03912,8224.88277633,{0C1ACF29-0473-4270-9E2E-F6D6A782E511},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  17E,M15S17E,0.03,2023,8224.88277633,4226239.03912,0.23,1,"POLYGON ((762851.9145841491 4056586.3264230723, 762892.0724616852 4054972.560837793, 762876.9489219317 4054972.0572421867, 761227.3176666485 4054876.350943646, 761181.8444301302 4056521.3676876854, 762832.7260193569 4056585.8207825627, 762851.9145841491 4056586.3264230723))",POINT (762035.579251416 4055739.538835348),Kings,590.0072678143683,162.0
919,M,15S,17E,14,-7898.67962,-154480.22949,36.62661,-120.08844,M 15S 17E 14,M15S  17E,4063969.05672,8063.98494842,{B5DDBD42-0AAC-4E8F-8567-B23E13937BDF},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  17E,M15S17E,0.03,2023,8063.98494842,4063969.05672,30.0,1,"POLYGON ((761181.8444301302 4056521.3676876854, 759578.7731377571 4056458.6716752816, 759521.174282175 4058082.9397015567, 761137.0575445376 4058142.3840193152, 761181.8444301302 4056521.3676876854))",POINT (760354.3701119728 4057302.395563417),Kings,1809.1450482867197,162.0
920,M,16S,21E,12,32369.67683,-162337.13173,36.55539,-119.63789,M 16S 21E 12,M16S  21E,4070504.55859,8070.26701216,{15711d82-867f-458d-8f34-7a060abfbc02},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M16S  21E,M16S21E,0.02,2023,8070.26701216,4070504.56156,6.35,2,"POLYGON ((801715.0920555054 4051552.717711368, 801766.9298966097 4049929.280058335, 800149.5132158445 4049876.8566919696, 800099.5627186596 4051498.1161021264, 801715.0920555054 4051552.717711368))",POINT (800932.9650968873 4050714.0968162753),Kings,4072.596849356003,162.0
921,M,13S,19E,26,11456.66404,-138212.56778,36.77294,-119.87147,M 13S 19E 26,M13S  19E,4011773.41617,8013.63149764,{AED5941A-6A82-4BA1-A96C-DC32079FA8E8},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M13S  19E,M13S19E,1.34,2023,8013.63149764,4011773.41617,3.2,2,"POLYGON ((780043.2945210151 4073362.2401746423, 778464.1721697606 4073306.4000337063, 778422.8371976856 4074915.9971982013, 778422.098494517 4074936.746730008, 779994.4497824337 4074993.4527904573, 780043.2945210151 4073362.2401746423))",POINT (779231.1602416242 4074149.116528116),Kings,4611.49092397159,162.0
922,M,15S,20E,12,22694.04475,-152685.02761,36.64252,-119.74584,M 15S 20E 12,M15S  20E,4184261.92578,8182.86970872,{2f08d37d-c51f-487f-b9f9-0023acd2f700},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  20E,M15S20E,0.0,2023,8182.86970872,4184261.92099,2.58333333333,3,"POLYGON ((791776.2969451403 4059246.8471931973, 790154.9407343024 4059187.93505247, 790153.5474462763 4059227.938308661, 790103.8604694296 4060842.7481354317, 791724.5601489932 4060909.4198917192, 791776.2969451403 4059246.8471931973))",POINT (790940.5098178393 4060046.7123528416),,,
923,M,17S,21E,34,28494.84303,-178560.68277,36.40954,-119.68184,M 17S 21E 34,M17S  21E,4083810.60156,8086.49834413,{48c28d73-2ed3-4b3f-87e3-f845031c0b3b},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  21E,M17S21E,0.01,2023,8086.49834413,4083810.59936,3.125,2,"POLYGON ((798377.4070579191 4033605.068347311, 796767.3549186379 4033544.1730525983, 796726.5984790283 4034996.2731424794, 796718.8536097074 4035185.728409229, 798351.0224903326 4035224.7293650173, 798377.4070579191 4033605.068347311))",POINT (797552.2916968666 4034391.555163745),SAN JOAQUIN VALLEY | TULARE LAKE,1521.7734614329456,105.0
924,M,16S,24E,11,59737.3999,-162396.20956,36.55352,-119.33175,M 16S 24E 11,M16S  24E,4045060.89453,8045.72992931,{4ade1f4d-b622-4e6e-a024-06a428c8e874},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M16S  24E,M16S24E,0.0,2023,8045.72992931,4045060.89478,8.5,2,"POLYGON ((829130.9573172063 4052331.746732539, 829205.0115591926 4050731.1736866785, 827573.8219425299 4050687.9512264784, 827507.1831344629 4052291.2036203276, 829130.9573172063 4052331.746732539))",POINT (828354.0601436278 4051509.896202895),Kings,4285.799552300794,162.0
925,M,17S,23E,6,43017.41348,-170405.21097,36.48237,-119.51923,M 17S 23E 06,M17S  23E,4088865.27734,8092.49490834,{767484d1-034f-4136-90c1-ceb328718f13},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  23E,M17S23E,0.01,2023,8092.49490834,4088865.27348,3.0,2,"POLYGON ((811009.2025004156 4043779.712139939, 811666.5243478497 4043797.659338959, 811793.2275922996 4043804.068357911, 812236.6101027163 4043814.438166864, 812640.064952862 4043830.5809123237, 812689.3872044475 4042196.7378188544, 811061.3095072737 4042169.629461369, 811009.2025004156 4043779.712139939))",POINT (811851.8891617944 4042993.7245732304),Kings,5371.760187628365,162.0
926,M,19S,22E,19,33393.58866,-194816.81444,36.26309,-119.62786,M 19S 22E 19,M19S  22E,4058689.79297,8060.61063343,{cf888a03-365c-4f19-bebc-180deb5d5f6b},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M19S  22E,M19S22E,0.03,2023,8060.61063343,4058689.79276,0.515,2,"POLYGON ((803752.6941330947 4019143.0525352415, 803814.2266821793 4017532.25267858, 803163.3855393376 4017502.146068543, 802179.506968455 4017471.6795719224, 802116.9747025362 4019083.399039292, 803107.6388461471 4019112.042261393, 803752.6941330947 4019143.0525352415))",POINT (802965.86568843 4018304.3072431567),SAN JOAQUIN VALLEY | KAWEAH,396.8092784186136,211.0
927,M,12S,18E,21,-898.62614,-126965.79347,36.8742,-120.01009,M 12S 18E 21,M12S  18E,4082407.05129,8081.99092079,{C44771DA-2FF7-4FE9-89DB-E6A603DD5C03},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M12S  18E,M12S18E,3.14,2023,8081.99092079,4082407.05129,1.7,1,"POLYGON ((767338.6023908203 4084212.4706578837, 765719.5170663594 4084161.0001091394, 765668.7576827459 4085772.8006796706, 767288.2251253823 4085821.275374979, 767338.6023908203 4084212.4706578837))",POINT (766503.5230275774 4084991.902782061),,,
928,M,15S,21E,6,24336.33592,-151034.71299,36.65733,-119.72739,M 15S 21E 06,M15S  21E,4202404.64453,8200.73660852,{ab0ffa61-3bc5-4364-8442-a01a28137a06},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  21E,M15S21E,1.19,2023,8200.73660852,4202404.64239,2.05,2,"POLYGON ((793391.2532666852 4060977.961149092, 791724.5601489932 4060909.4198917192, 791673.9771347921 4062532.727062935, 793343.0425406387 4062591.9288999573, 793391.2532666852 4060977.961149092))",POINT (792532.3943098286 4061753.1468841634),,,
929,M,13S,21E,1,32333.75334,-131694.93638,36.83109,-119.63698,M 13S 21E 01,M13S  21E,3991501.78906,7991.54492659,{129bd55f-2da5-4008-ab60-dfe3289c2a26},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M13S  21E,M13S21E,0.0,2023,7991.54492659,3991501.788,8.075,8,"POLYGON ((800782.7373372056 4080560.6025785557, 799164.6633332942 4080490.690642499, 799110.702074806 4082086.1584113482, 799736.5041080595 4082108.4805156877, 800704.6737918316 4082142.805348146, 800782.7373372056 4080560.6025785557))",POINT (799939.7404714641 4081318.014660146),,,
930,M,15S,19E,34,9817.28671,-159210.9375,36.58403,-119.89014,M 15S 19E 34,M15S  19E,3987935.46319,7988.34672943,{E181A8E7-40E9-4127-BB20-AA95733173FB},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  19E,M15S19E,0.02,2023,7988.34672943,3987935.46319,8.0,1,"POLYGON ((779069.0953744593 4052365.6654363745, 777467.9160839983 4052296.6208795756, 777420.3027380997 4053897.7396648508, 779023.4639059687 4053967.69238711, 779069.0953744593 4052365.6654363745))",POINT (778245.258117132 4053132.0996475765),Kings,2823.7838526973164,162.0
931,M,17S,25E,3,67085.4929,-170518.01805,36.47995,-119.25027,M 17S 25E 03,M17S  25E,3982810.84766,7986.85956139,{4516f441-238c-44a5-97a3-37cf7f2660e5},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  25E,M17S25E,1.26,2023,7986.85956139,3982810.84575,4.73333333333,12,"POLYGON ((836753.2720097869 4044435.831460871, 836791.7976332479 4042848.1773077003, 835938.8816341334 4042815.806731133, 835182.0022354904 4042799.695549255, 835141.2717981786 4044410.2293312163, 835876.774642579 4044412.249642319, 836753.2720097869 4044435.831460871))",POINT (835965.2958253188 4043619.4917108677),Kings,444.31718991188825,162.0
932,M,16S,24E,18,53293.96071,-163986.94051,36.5396,-119.40394,M 16S 24E 18,M16S  24E,3959629.25,7960.48925866,{a571c072-8c35-4801-9800-4be6b5ea4ea2},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M16S  24E,M16S24E,0.0,2023,7960.48925866,3959629.25146,5.4,4,"POLYGON ((822705.4821974757 4050552.566861241, 822770.4679413585 4048935.024214686, 821188.6088647244 4048894.9062714856, 821124.6569483113 4050505.9635619246, 822705.4821974757 4050552.566861241))",POINT (821947.8377624144 4049722.0639488036),Kings,2532.384138795551,162.0
933,M,17S,19E,21,7702.10469,-175370.06602,36.43865,-119.91397,M 17S 19E 21,M17S  19E,3983470.83203,7983.65516049,{9db1a7f5-1c91-45e2-adea-a8ed89d10704},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  19E,M17S19E,0.01,2023,7983.65516049,3983470.82977,0.23,1,"POLYGON ((777457.8919247701 4036158.7928517093, 775858.796556276 4036092.736017629, 775803.8258570207 4037704.357867232, 777399.9735097063 4037767.251170622, 777457.8919247701 4036158.7928517093))",POINT (776629.8795528827 4036930.517827451),Kings,1397.1394789407102,162.0
934,M,14S,22E,22,38789.7802,-146186.64738,36.70046,-119.56524,M 14S 22E 22,M14S  22E,4025574.15234,8026.58509085,{f870df1f-6929-42f3-b269-847cd4ab3527},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M14S  22E,M14S22E,1.08,2023,8026.58509085,4025574.15396,6.65384615385,13,"POLYGON ((807627.9503980733 4067888.3607460195, 807679.9660687356 4066253.0044053807, 806093.9293294523 4066201.206654748, 806042.3875608591 4067824.5154466713, 807627.9503980733 4067888.3607460195))",POINT (806862.0359940017 4067041.799665418),,,
935,M,20S,21E,1,31797.1256,-199677.13217,36.21941,-119.64585,M 20S 21E 01,M20S  21E,4010365.11328,8009.45156242,{328c9687-ee4c-4b50-a507-8f5558dea428},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M20S  21E,M20S21E,0.03,2023,8009.45156242,4010365.11421,0.8,1,"POLYGON ((802349.1629580024 4012629.4658800755, 800736.7317846429 4012564.373403287, 800731.9930318475 4012720.4435475026, 800683.0601819925 4014184.5852078, 801427.3451189314 4014210.9413968027, 802248.2276745398 4014240.0220205854, 802295.1883202272 4014240.426799131, 802296.4331856682 4014203.316554754, 802349.1629580024 4012629.4658800755))",POINT (801515.4630992964 4013404.973526951),SAN JOAQUIN VALLEY | KAWEAH,1636.644387103945,211.0
936,M,15S,20E,29,16251.0409,-157547.26099,36.59891,-119.8181,M 15S 20E 29,M15S  20E,3983972.43551,7984.02261122,{E97B6F77-C87B-49C0-BAE4-C2F74EBA34CE},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  20E,M15S20E,0.0,2023,7984.02261122,3983972.43551,2.5,2,"POLYGON ((785467.8632040531 4054227.20689794, 783861.9601544559 4054167.8585461183, 783806.2482126034 4055759.5822031735, 785415.6747541355 4055823.46325713, 785467.8632040531 4054227.20689794))",POINT (784638.2954491004 4054994.845282415),Kings,2187.389116444103,162.0
937,M,15S,22E,15,38793.6739,-154249.57683,36.62792,-119.56561,M 15S 22E 15,M15S  22E,4006165.86328,8006.96487707,{69540497-5fdb-40d9-9ffa-24628f20ba7e},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  22E,M15S22E,1.34,2023,8006.96487707,4006165.86758,0.97,1,"POLYGON ((807935.4442969251 4058202.3411478032, 806348.7828830576 4058156.6786984084, 806297.5846548271 4059774.7449269546, 807883.7729959881 4059832.4380498603, 807935.4442969251 4058202.3411478032))",POINT (807117.3760104411 4058991.574769016),,,
938,M,16S,20E,34,19480.31746,-168807.70779,36.49752,-119.78224,M 16S 20E 34,M16S  20E,4071937.41797,8072.96844938,{a9e4a3cd-c788-4a1f-b5b9-8004ed7a52aa},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M16S  20E,M16S20E,0.54,2023,8072.96844938,4071937.41698,8.7,1,"POLYGON ((789051.6084097223 4043061.3522710023, 788491.5860149504 4043040.947060347, 787454.523511156 4043000.5497611198, 787404.5655759574 4044270.250649661, 787396.1061683496 4044643.5488493275, 789002.7379196794 4044697.969190951, 789009.5105000174 4044328.563503984, 789051.6084097223 4043061.3522710023))",POINT (788223.3732220074 4043851.8029761673),Kings,1933.285719384403,162.0
939,M,12S,18E,25,3897.33262,-128564.85744,36.8598,-119.95623,M 12S 18E 25,M12S  18E,4049116.72107,8049.10139277,{09646A4E-2D46-49D8-8991-F74C784A9CFD},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M12S  18E,M12S18E,3.14,2023,8049.10139277,4049116.72107,2.9,2,"POLYGON ((772193.789666225 4082782.9047684446, 770572.551860257 4082719.7066404093, 770523.0990243359 4084323.1336017656, 772140.2373104945 4084374.8335281173, 772193.789666225 4082782.9047684446))",POINT (771356.473596237 4083549.7435092353),,,
940,M,15S,23E,3,48418.28474,-151050.19584,36.65626,-119.45764,M 15S 23E 03,M15S  23E,4017251.14062,8012.38465993,{593940e9-7e25-4638-ad65-0cd2f173770d},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  23E,M15S23E,0.08,2023,8012.38465993,4017251.14261,1.9,1,"POLYGON ((817424.9551938453 4063321.794303541, 817478.5697465495 4061697.1163412533, 815893.5508090127 4061651.517076721, 815839.7330468663 4063280.4031011956, 816628.1829066154 4063305.7334672846, 817424.9551938453 4063321.794303541))",POINT (816658.81959645 4062488.8892026953),Kings,3813.103001577914,162.0
941,M,13S,20E,11,21095.19524,-133331.7338,36.81668,-119.7632,M 13S 20E 11,M13S  20E,4060530.23828,8060.38698587,{34fda78c-b445-4f73-b1fe-460300fe49fa},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M13S  20E,M13S20E,2.15,2023,8060.38698587,4060530.2409,5.06,10,"POLYGON ((789581.2958250195 4078562.849421156, 787941.8699893008 4078504.8841127073, 787892.2915657717 4080096.3653920633, 789517.8619302204 4080153.2570222886, 789580.678263648 4078586.8668987704, 789581.2958250195 4078562.849421156))",POINT (788733.4058158356 4079328.186655866),,,
942,M,14S,24E,29,54806.39158,-147884.05777,36.68439,-119.38585,M 14S 24E 29,M14S  24E,4014322.77344,8014.61678687,{651d6d84-807a-4305-a187-cba3ce3e1e22},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M14S  24E,M14S24E,5.51,2023,8014.61678687,4014322.7772,6.5,1,"POLYGON ((823740.5030593898 4066673.123428661, 823791.743202634 4065069.969345815, 822184.8488333772 4065035.7177627254, 822126.0925640564 4066635.351686934, 823740.5030593898 4066673.123428661))",POINT (822961.0559419737 4065854.179107703),Kings,3688.087449170282,162.0
943,M,17S,24E,13,60656.74843,-173720.37042,36.45157,-119.32237,M 17S 24E 13,M17S  24E,4001476.32812,8001.58245359,{7d57f9e2-9fc2-4196-bb06-2878552e7776},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  24E,M17S24E,2.04,2023,8001.58245359,4001476.33166,5.5,4,"POLYGON ((830405.8605129423 4041058.364789276, 830448.8470051943 4039446.3098083828, 828844.8027781494 4039396.7339199805, 828800.5523073166 4041008.4321591384, 830405.8605129423 4041058.364789276))",POINT (829625.0390906121 4040227.5675082286),Kings,2797.088143753053,162.0
944,M,15S,23E,36,51678.12351,-159153.81346,36.58317,-119.42168,M 15S 23E 36,M15S  23E,3836023.41406,7834.5814973,{40ebaab6-4606-4633-8f16-73a5b6433747},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  23E,M15S23E,0.08,2023,7834.5814973,3836023.41389,6.44117647059,17,"POLYGON ((819424.5895295381 4053694.9569069617, 819358.1315450587 4055262.2163164313, 820933.6756893101 4055311.09150072, 820996.174080047 4053739.050693608, 819424.5895295381 4053694.9569069617))",POINT (820178.5177361921 4054502.1854051943),Kings,472.6789592411247,162.0
945,M,12S,20E,27,20037.54507,-128482.36197,36.86034,-119.77495,M 12S 20E 27,M12S  20E,3968510.51421,7956.63755926,{ED2F8F07-A90D-43FD-B61C-15265E419E53},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M12S  20E,M12S20E,2.74,2023,7956.63755926,3968510.51421,3.9,11,"POLYGON ((788359.7841663554 4083382.920291482, 786737.0779881061 4083323.640491594, 786687.2810098417 4084898.0515716, 787070.6023004216 4084916.174081757, 788303.6013826116 4084930.409970772, 788359.7841663554 4083382.920291482))",POINT (787519.0947413149 4084135.7046142453),,,
946,M,14S,21E,8,25929.50213,-142979.87939,36.72976,-119.70927,M 14S 21E 08,M14S  21E,3866841.31641,7872.16017763,{10f69c63-752b-48a3-93e1-e42bfe3f1373},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M14S  21E,M14S21E,1.08,2023,7872.16017763,3866841.31507,7.07647058824,153,"POLYGON ((794721.6659241954 4069139.622272588, 793089.0749542541 4069063.7739739907, 793071.6215105383 4069475.838829201, 793024.5555245414 4070586.769615272, 794675.7645598451 4070636.259305261, 794710.6239776805 4069499.6743045156, 794721.6659241954 4069139.622272588))",POINT (793875.2670948958 4069857.8638558798),,,
947,M,17S,19E,24,12511.16823,-175322.93355,36.43902,-119.86025,M 17S 19E 24,M17S  19E,3943674.27734,7940.68890175,{20b230bb-f2a6-4c93-8967-6690c2ee46e4},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  19E,M17S19E,0.01,2023,7940.68890175,3943674.27591,0.2,1,"POLYGON ((782280.065575467 4036372.020824678, 780682.8303077959 4036302.0813504118, 780640.3179582367 4037143.706844585, 780607.0172067625 4037890.4522816963, 782218.4607479165 4037954.8101595147, 782280.065575467 4036372.020824678))",POINT (781445.938252229 4037130.95380017),Kings,1394.7280454685076,162.0
948,M,19S,20E,9,17245.02808,-191653.50983,36.29199,-119.80775,M 19S 20E 09,M19S  20E,3886314.54297,7887.13900508,{1e66a4fe-787d-4e54-8cd9-3c0384aa6881},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M19S  20E,M19S20E,0.01,2023,7887.13900508,3886314.54382,0.46,1,"POLYGON ((787466.151999172 4021784.8897244153, 787513.5479840734 4020200.8725705324, 786851.6092269608 4020182.5819364456, 786323.1335145014 4020168.3296395265, 785920.8535290877 4020156.8894211743, 785868.8055529105 4021734.5719484733, 786668.4254876121 4021758.667722304, 787466.151999172 4021784.8897244153))",POINT (786692.8769419265 4020969.495260093),SAN JOAQUIN VALLEY | TULARE LAKE,3131.824618974549,105.0
949,M,16S,24E,3,58116.62942,-160780.79326,36.56816,-119.34975,M 16S 24E 03,M16S  24E,3928493.23828,7931.46420637,{b706fc65-cadf-46fd-98e0-068044ef394f},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M16S  24E,M16S24E,0.0,2023,10566.5755317,2431542.52908,31.225,20,"MULTIPOLYGON (((827441.0911887663 4053882.7002182472, 827507.1831344629 4052291.2036203276, 826774.3760126471 4052274.2004604875, 826794.9465700625 4052551.811445565, 826840.5117064888 4052777.424045403, 826914.9029860946 4053183.115046338, 826917.9662133689 4053368.2148736315, 826899.6235974355 4053596.7878583954, 826891.3104267565 4053755.7397320955, 826917.819749013 4053873.999428544, 827441.0911887663 4053882.7002182472)), ((826434.2167468378 4052379.4555704324, 826428.4607243568 4052266.195950536, 825945.8137649787 4052255.0507055866, 825831.307740651 4053856.034951416, 826118.907056255 4053860.776778042, 826118.9066967026 4053860.7756417906, 826109.7319498567 4053828.6205504998, 826160.8280709223 4053461.454374012, 826224.6307031454 4053095.0567030343, 826328.605355567 4052813.737287243, 826375.7307113562 4052644.095730943, 826434.2167468378 4052379.4555704324)))",POINT (826756.8245818841 4053007.8739397223),Kings,2843.3378703351063,162.0
950,M,15S,22E,22,38794.41606,-155870.67244,36.61333,-119.56569,M 15S 22E 22,M15S  22E,3974085.89062,7974.4503438,{822c3562-f615-4fff-b600-7b0f22e55e0d},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M15S  22E,M15S22E,1.34,2023,7974.4503438,3974085.89149,5.96666666667,3,"POLYGON ((807935.4442969251 4058202.3411478032, 807986.4362293219 4056592.490341317, 806399.7774631236 4056543.365269129, 806348.7828830576 4058156.6786984084, 807935.4442969251 4058202.3411478032))",POINT (807167.3266763112 4057373.701345141),,,
951,M,17S,21E,36,31714.00202,-178565.40107,36.40939,-119.6459,M 17S 21E 36,M17S  21E,4017429.03125,8017.98719322,{309b0c2a-3a34-4620-9bed-33b053183c55},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M17S  21E,M17S21E,0.01,2023,8017.98719322,4017429.03224,0.5,1,"POLYGON ((801562.2392493483 4035324.2465299396, 801604.9754214601 4033709.039166544, 799988.7077508413 4033648.7534367386, 799960.0585275092 4035263.0522236126, 801562.2392493483 4035324.2465299396))",POINT (800779.1407292016 4034485.102064486),Tulare Lake,2201.630186165042,105.0
952,M,14S,19E,9,8226.79813,-143088.55728,36.7291,-119.90776,M 14S 19E 09,M14S  19E,3854755.87926,7854.30100987,{3F33D2B5-3EBB-4851-9ED8-C9D2B6E2BFF6},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M14S  19E,M14S19E,0.05,2023,7854.30100987,3854755.87926,3.9,1,"POLYGON ((776973.2713916465 4068432.686710775, 775414.1157867352 4068369.9325354723, 775361.2410601524 4069217.7788396063, 775315.7135349812 4069947.7898571678, 776900.6067893197 4069996.4241416, 776935.7248502973 4069240.731964517, 776973.2713916465 4068432.686710775))",POINT (776149.5633982718 4069188.7391140657),Kings,3430.001904582034,162.0
953,M,13S,20E,18,14661.38046,-134961.63456,36.80214,-119.83545,M 13S 20E 18,M13S  20E,3972934.98381,7976.75523601,{2D731748-D6FA-4BEC-A7E8-2EF111DFAF35},0,,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,M13S  20E,M13S20E,2.15,2023,7976.75523601,3972934.98381,2.25,2,"POLYGON ((783110.6009861447 4078325.6416776786, 783162.3912833689 4076731.886925165, 782374.6648105101 4076702.4230936468, 781566.638296487 4076672.1806974737, 781518.1855485246 4078271.367635972, 782318.3357738368 4078295.621488237, 783110.6009861447 4078325.6416776786))",POINT (782339.0435493379 4077499.2105282517),,,
